customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C04058,Male,1,No,Yes,0,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),66.17, ,No
C04059,Female,0,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.68,120.11,No
C04060,Female,0,No,No,61,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),74.83,3924.95,No
C04061,Female,0,Yes,No,3,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,53.88,139.06,Yes
C04062,Male,0,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.02,54.48,Yes
C04063,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,89.59,924.69,No
C04064,Male,0,No,No,6,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),58.15,305.35,No
C04065,Female,0,No,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,97.14,5658.6,No
C04066,Male,1,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.0,1319.21,No
C04067,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.64,37.01,Yes
C04068,Female,0,No,No,64,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),56.36,3389.26,No
C04069,Male,0,Yes,Yes,56,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),53.2,2814.07,No
C04070,Male,1,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.21,853.33,No
C04071,Female,0,No,No,41,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),77.03,3209.79,No
C04072,Male,1,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.37,886.25,No
C04073,Male,0,Yes,No,18,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,59.01,929.05,Yes
C04074,Male,1,No,No,10,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),84.19,831.87,Yes
C04075,Male,0,No,No,50,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,91.73,4254.75,No
C04076,Female,0,Yes,Yes,72,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,57.48,4327.17,No
C04077,Female,0,Yes,Yes,12,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,94.66,1099.47,Yes
C04078,Male,0,Yes,No,0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),83.77, ,Yes
C04079,Male,0,No,No,50,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),64.11,2954.71,No
C04080,Male,0,No,No,47,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,72.17,3239.6,No
C04081,Male,0,No,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,46.15,3233.36,No
C04082,Female,0,No,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,16.6,Yes
C04083,Male,0,No,No,49,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),65.52,3214.06,No
C04084,Female,0,No,No,44,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,78.15,3455.51,No
C04085,Female,1,Yes,No,72,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,62.68,4347.48,No
C04086,Female,0,Yes,Yes,72,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),70.82,4612.35,No
C04087,Female,0,No,No,62,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,1081.01,No
C04088,Male,1,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.39, ,Yes
C04089,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,67.74,1240.91,No
C04090,Male,0,No,No,20,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,74.43,1347.85,Yes
C04091,Female,0,No,Yes,70,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),51.89,3612.25,No
C04092,Female,0,Yes,Yes,7,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),51.47,316.06,No
C04093,Male,0,Yes,Yes,13,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,61.71,765.52,No
C04094,Male,0,Yes,No,22,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,56.4,1214.96,No
C04095,Male,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),25.69,52.79,No
C04096,Female,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,87.93, ,Yes
C04097,Female,0,No,No,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.0,175.23,No
C04098,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,74.79,72.0,Yes
C04099,Female,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,75.91,1146.55,No
C04100,Male,1,Yes,No,3,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),54.32,160.37,Yes
C04101,Female,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.63,898.58,No
C04102,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),58.44,50.66,No
C04103,Male,0,Yes,Yes,54,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,48.95,2322.46,No
C04104,Female,1,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,88.48,616.07,No
C04105,Male,0,No,No,42,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Mailed check,75.02,2852.19,No
C04106,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,67.9,356.26,No
C04107,Female,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.18, ,No
C04108,Female,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.85,210.45,Yes
C04109,Female,0,No,No,57,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),61.08,3182.54,No
C04110,Male,0,No,No,34,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,90.88,2889.65,No
C04111,Female,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),73.63,1530.92,No
C04112,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.43,829.99,Yes
C04113,Male,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.01,174.13,Yes
C04114,Female,0,Yes,Yes,13,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,61.62,696.15,Yes
C04115,Male,0,Yes,Yes,26,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,69.09,1761.5,No
C04116,Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,85.29,4560.42,No
C04117,Female,0,Yes,No,2,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),66.2,119.86,Yes
C04118,Male,0,Yes,Yes,23,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,65.48,1486.62,Yes
C04119,Male,0,No,No,2,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),50.09,92.26,No
C04120,Female,1,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.5,43.95,Yes
C04121,Female,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.07,215.92,No
C04122,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),92.6,479.0,Yes
C04123,Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,87.43,3576.93,No
C04124,Female,1,No,No,46,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),67.05,2665.85,No
C04125,Male,0,Yes,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.0,800.26,No
C04126,Female,0,Yes,Yes,9,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,82.87,664.33,No
C04127,Male,0,Yes,No,68,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),88.52,5228.04,No
C04128,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,88.28,619.71,Yes
C04129,Female,0,No,No,47,Yes,,DSL,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),55.67,2338.57,No
C04130,Female,0,No,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,73.9,2906.38,No
C04131,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,88.89,4240.42,Yes
C04132,Male,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,76.26,540.22,Yes
C04133,Female,1,Yes,No,44,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.1,3453.46,No
C04134,Female,0,No,No,10,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),64.63,549.47,Yes
C04135,Male,1,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,53.76,No
C04136,Male,1,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,70.3,433.41,No
C04137,Female,1,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,21.6,833.51,No
C04138,Female,0,Yes,No,22,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,46.24,965.21,No
C04139,Female,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,84.92,4216.75,Yes
C04140,Male,0,No,No,18,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,59.98,962.43,No
C04141,Female,0,Yes,Yes,12,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,76.03,898.3,No
C04142,Male,0,No,No,6,Yes,Yes,DSL,,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),60.22,325.49,No
C04143,Male,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.52, ,Yes
C04144,Male,0,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),84.55,4239.55,No
C04145,Male,0,Yes,Yes,38,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),56.99,2029.34,No
C04146,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.65,205.92,No
C04147,Female,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.42,244.47,No
C04148,Male,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.1,6454.75,No
C04149,Male,0,No,No,11,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,56.32,552.8,Yes
C04150,Male,0,No,No,10,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,65.94,576.39,Yes
C04151,Female,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),33.28,30.02,No
C04152,Male,0,Yes,No,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),78.33, ,No
C04153,Male,0,Yes,Yes,0,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),54.59, ,No
C04154,Female,0,Yes,No,10,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,98.02,837.6,Yes
C04155,Male,0,Yes,Yes,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.64,132.71,Yes
C04156,Female,1,No,No,61,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,89.75,4952.12,No
C04157,Male,1,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.72,1503.8,No
C04158,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),68.77,71.26,Yes
C04159,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,109.18,No
C04160,Female,0,No,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),79.16,4373.04,No
C04161,Male,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),89.64,5839.64,No
C04162,Female,0,No,No,69,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,57.92,3970.65,No
C04163,Male,1,No,Yes,21,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,67.21,1238.6,No
C04164,Female,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,82.2,492.25,Yes
C04165,Male,0,Yes,No,2,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,45.17,85.49,Yes
C04166,Male,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.0,1103.67,No
C04167,Male,1,No,No,0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.07, ,Yes
C04168,Female,0,No,No,20,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,79.58,1591.03,Yes
C04169,Male,0,No,No,56,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,82.0,4615.51,No
C04170,Female,0,No,Yes,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,132.04,No
C04171,Female,0,No,No,39,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),48.0,1778.15,No
C04172,Female,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,86.15,4448.67,No
C04173,Male,1,No,No,36,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),29.18,1091.74,No
C04174,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,86.9,4542.18,No
C04175,Female,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,57.8,4187.44,No
C04176,Female,0,Yes,No,65,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),81.57,4524.92,No
C04177,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,87.24,5430.68,No
C04178,Female,1,No,No,55,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),55.32,2777.33,No
C04179,Female,0,No,No,3,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,56.26,152.69,Yes
C04180,Female,0,Yes,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,1273.21,No
C04181,Male,0,Yes,Yes,57,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,70.25,4076.95,No
C04182,Female,0,Yes,Yes,8,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,61.85,451.88,No
C04183,Male,1,No,No,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,251.68,No
C04184,Female,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.33,451.69,No
C04185,Female,0,Yes,No,4,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),62.46,240.68,No
C04186,Male,1,Yes,Yes,23,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),62.06,1245.6,No
C04187,Male,0,No,No,0,Yes,,No,,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.93, ,Yes
C04188,Male,0,No,No,0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,75.91, ,Yes
C04189,Male,0,No,No,50,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,62.55,3116.68,No
C04190,Male,0,No,Yes,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,69.84,825.3,Yes
C04191,Female,0,Yes,Yes,3,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),70.46,197.47,No
C04192,Female,0,Yes,Yes,29,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,56.19,1541.25,No
C04193,Female,0,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),32.39,1237.44,No
C04194,Male,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.59,142.07,No
C04195,Female,0,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,74.42,2431.65,No
C04196,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),97.3, ,Yes
C04197,Female,0,Yes,No,58,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),85.17,4641.58,No
C04198,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,49.29,42.61,Yes
C04199,Male,0,Yes,Yes,6,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,90.36,493.08,Yes
C04200,Male,0,No,Yes,58,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),84.35,4388.98,No
C04201,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,81.27,1220.83,No
C04202,Male,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,77.3,870.55,No
C04203,Female,0,Yes,No,25,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,53.21,1344.76,No
C04204,Female,0,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),85.05,4082.32,No
C04205,Female,0,Yes,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.49,1022.08,No
